vma,size,isa,evidence,name
0x080A3EA0,0x3C,thumb,rom-pointer,sub_080a3ea0
0x080A3EDC,0x48,thumb,rom-pointer,sub_080a3edc
0x080A3F24,0x30,thumb,rom-pointer,sub_080a3f24
0x080A3F54,0x64,thumb,rom-pointer,sub_080a3f54
0x080A3FB8,0x1C,thumb,rom-pointer,sub_080a3fb8
0x080A3FD4,0x24,thumb,rom-pointer,sub_080a3fd4
0x080A3FF8,0x20,thumb,rom-pointer,sub_080a3ff8
0x080A4018,0x24,thumb,rom-pointer,sub_080a4018
0x080A403C,0x30,thumb,rom-pointer,sub_080a403c
0x080A406C,0x20,thumb,rom-pointer,sub_080a406c
0x080A408C,0xA0,thumb,rom-pointer,sub_080a408c
0x080A412C,0x54,thumb,rom-pointer,sub_080a412c
0x080A4180,0x80,thumb,rom-pointer,sub_080a4180
0x080A4200,0x60,thumb,rom-pointer,sub_080a4200
0x080A4260,0x98,thumb,rom-pointer,sub_080a4260
0x080A42F8,0x58,thumb,rom-pointer,sub_080a42f8
0x080A4350,0x88,thumb,rom-pointer,sub_080a4350
0x080A43D8,0x58,thumb,rom-pointer,sub_080a43d8
0x080A4430,0x94,thumb,rom-pointer,sub_080a4430
0x080A44C4,0x44,thumb,rom-pointer,sub_080a44c4
0x080A4508,0xB4,thumb,rom-pointer,sub_080a4508
0x080A45BC,0x48,thumb,rom-pointer,sub_080a45bc
0x080A4604,0x2C,thumb,rom-pointer,sub_080a4604
0x080A4630,0x4,thumb,rom-pointer,sub_080a4630
0x080A4634,0x24,thumb,rom-pointer,sub_080a4634
0x080A4658,0x20,thumb,rom-pointer,sub_080a4658
0x080A4678,0x48,thumb,rom-pointer,sub_080a4678
0x080A46C0,0x20,thumb,rom-pointer,sub_080a46c0
0x080A46E0,0x28,thumb,rom-pointer,sub_080a46e0
0x080A4708,0x24,thumb,rom-pointer,sub_080a4708
0x080A472C,0xDC,thumb,rom-pointer,sub_080a472c
0x080A4808,0xC,thumb,rom-pointer,sub_080a4808
0x080A4814,0x78,thumb,bl-target,sub_080a4814
0x080A488C,0x100,thumb,rom-pointer,sub_080a488c
0x080A498C,0x40,thumb,rom-pointer,sub_080a498c
0x080A49CC,0x50,thumb,bl-target,sub_080a49cc
0x080A4A1C,0x44,thumb,rom-pointer,sub_080a4a1c
0x080A4A60,0x64,thumb,rom-pointer,sub_080a4a60
0x080A4AC4,0x58,thumb,rom-pointer,sub_080a4ac4
0x080A4B1C,0x4C,thumb,rom-pointer,sub_080a4b1c
0x080A4B68,0x40,thumb,rom-pointer,sub_080a4b68
0x080A4BA8,0x34,thumb,rom-pointer,sub_080a4ba8
0x080A4BDC,0x60,thumb,rom-pointer,sub_080a4bdc
0x080A4C3C,0x44,thumb,rom-pointer,sub_080a4c3c
0x080A4C80,0x4,thumb,rom-pointer,sub_080a4c80
0x080A4C84,0x40,thumb,rom-pointer,sub_080a4c84
0x080A4CC4,0x3C,thumb,rom-pointer,sub_080a4cc4
0x080A4D00,0x6C,thumb,rom-pointer,sub_080a4d00
0x080A4D6C,0x1C,thumb,rom-pointer,sub_080a4d6c
0x080A4D88,0x50,thumb,rom-pointer,sub_080a4d88
0x080A4DD8,0x1C,thumb,rom-pointer,sub_080a4dd8
0x080A4DF4,0x1C,thumb,rom-pointer,sub_080a4df4
0x080A4E10,0x4,thumb,rom-pointer,sub_080a4e10
0x080A4E14,0x88,thumb,bl-target,sub_080a4e14
0x080A4E9C,0x44,thumb,rom-pointer,sub_080a4e9c
0x080A4EE0,0x60,thumb,rom-pointer,sub_080a4ee0
0x080A4F40,0xC8,thumb,rom-pointer,sub_080a4f40
0x080A5008,0x18,thumb,rom-pointer,sub_080a5008
0x080A5020,0x1C,thumb,rom-pointer,sub_080a5020
0x080A503C,0x4,thumb,rom-pointer,sub_080a503c
0x080A5040,0x44,thumb,rom-pointer,sub_080a5040
0x080A5084,0x6C,thumb,rom-pointer,sub_080a5084
0x080A50F0,0x1C,thumb,rom-pointer,sub_080a50f0
0x080A510C,0x58,thumb,rom-pointer,sub_080a510c
0x080A5164,0x4,thumb,rom-pointer,sub_080a5164
0x080A5168,0x1C,thumb,rom-pointer,sub_080a5168
0x080A5184,0x4,thumb,rom-pointer,sub_080a5184
0x080A5188,0x54,thumb,rom-pointer,sub_080a5188
0x080A51DC,0x60,thumb,rom-pointer,sub_080a51dc
0x080A523C,0x50,thumb,bl-target,sub_080a523c
0x080A528C,0x3C,thumb,rom-pointer,sub_080a528c
0x080A52C8,0x3C,thumb,rom-pointer,sub_080a52c8
0x080A5304,0x1C,thumb,rom-pointer,sub_080a5304
0x080A5320,0x4,thumb,rom-pointer,sub_080a5320
0x080A5324,0x64,thumb,rom-pointer,sub_080a5324
0x080A5388,0x20,thumb,rom-pointer,sub_080a5388
0x080A53A8,0xDC,thumb,rom-pointer,sub_080a53a8
0x080A5484,0x20,thumb,rom-pointer,sub_080a5484
0x080A54A4,0x40,thumb,rom-pointer,sub_080a54a4
0x080A54E4,0x40,thumb,rom-pointer,sub_080a54e4
0x080A5524,0x48,thumb,rom-pointer,sub_080a5524
0x080A556C,0x40,thumb,rom-pointer,sub_080a556c
0x080A55AC,0x40,thumb,rom-pointer,sub_080a55ac
0x080A55EC,0x58,thumb,rom-pointer,sub_080a55ec
0x080A5644,0x50,thumb,rom-pointer,sub_080a5644
0x080A5694,0x1C,thumb,rom-pointer,sub_080a5694
0x080A56B0,0x124,thumb,rom-pointer,sub_080a56b0
0x080A57D4,0x2A4,thumb,rom-pointer,sub_080a57d4
0x080A5A78,0x28,thumb,rom-pointer,sub_080a5a78
0x080A5AA0,0x54,thumb,rom-pointer,sub_080a5aa0
0x080A5AF4,0x2DC,thumb,rom-pointer,sub_080a5af4
0x080A5DD0,0x60,thumb,rom-pointer,sub_080a5dd0
0x080A5E30,0x30,thumb,rom-pointer,sub_080a5e30
0x080A5E60,0x3C,thumb,rom-pointer,sub_080a5e60
0x080A5E9C,0x30,thumb,rom-pointer,sub_080a5e9c
0x080A5ECC,0x24,thumb,rom-pointer,sub_080a5ecc
0x080A5EF0,0x30,thumb,rom-pointer,sub_080a5ef0
0x080A5F20,0x5C,thumb,rom-pointer,sub_080a5f20
0x080A5F7C,0x30,thumb,rom-pointer,sub_080a5f7c
0x080A5FAC,0x74,thumb,rom-pointer,sub_080a5fac
0x080A6020,0xB8,thumb,rom-pointer,sub_080a6020
0x080A60D8,0x58,thumb,rom-pointer,sub_080a60d8
0x080A6130,0x84,thumb,rom-pointer,sub_080a6130
0x080A61B4,0xB0,thumb,rom-pointer,sub_080a61b4
0x080A6264,0x1C,thumb,rom-pointer,sub_080a6264
0x080A6280,0xB0,thumb,rom-pointer,sub_080a6280
0x080A6330,0x1C,thumb,rom-pointer,sub_080a6330
0x080A634C,0x40,thumb,rom-pointer,sub_080a634c
0x080A638C,0x18,thumb,rom-pointer,sub_080a638c
0x080A63A4,0x34,thumb,rom-pointer,sub_080a63a4
0x080A63D8,0x18,thumb,rom-pointer,sub_080a63d8
0x080A63F0,0x30,thumb,rom-pointer,sub_080a63f0
0x080A6420,0x18,thumb,rom-pointer,sub_080a6420
0x080A6438,0xD4,thumb,rom-pointer,sub_080a6438
0x080A650C,0x38,thumb,rom-pointer,sub_080a650c
0x080A6544,0x30,thumb,rom-pointer,sub_080a6544
0x080A6574,0x18,thumb,rom-pointer,sub_080a6574
0x080A658C,0x9C,thumb,rom-pointer,sub_080a658c
0x080A6628,0x28,thumb,rom-pointer,sub_080a6628
0x080A6650,0x30,thumb,rom-pointer,sub_080a6650
0x080A6680,0x18,thumb,rom-pointer,sub_080a6680
0x080A6698,0x30,thumb,rom-pointer,sub_080a6698
0x080A66C8,0x48,thumb,rom-pointer,sub_080a66c8
0x080A6710,0x24,thumb,rom-pointer,sub_080a6710
0x080A6734,0x20,thumb,rom-pointer,sub_080a6734
0x080A6754,0xB8,thumb,rom-pointer,sub_080a6754
0x080A680C,0x5C,thumb,rom-pointer,sub_080a680c
0x080A6868,0x120,thumb,rom-pointer,sub_080a6868
0x080A6988,0x5C,thumb,rom-pointer,sub_080a6988
0x080A69E4,0xC8,thumb,rom-pointer,sub_080a69e4
0x080A6AAC,0x90,thumb,rom-pointer,sub_080a6aac
0x080A6B3C,0x100,thumb,rom-pointer,sub_080a6b3c
0x080A6C3C,0xCC,thumb,rom-pointer,sub_080a6c3c
0x080A6D08,0x58,thumb,rom-pointer,sub_080a6d08
0x080A6D60,0xBC,thumb,rom-pointer,sub_080a6d60
0x080A6E1C,0x3C,thumb,bl-target,sub_080a6e1c
0x080A6E58,0x40,thumb,bl-target,sub_080a6e58
0x080A6E98,0xA0,thumb,bl-target,sub_080a6e98
0x080A6F38,0x3C,thumb,bl-target,sub_080a6f38
0x080A6F74,0x40,thumb,bl-target,sub_080a6f74
0x080A6FB4,0xCC,thumb,bl-target,sub_080a6fb4
0x080A7080,0xE8,thumb,bl-target,sub_080a7080
0x080A7168,0x28,thumb,bl-target,sub_080a7168
0x080A7190,0x7C,thumb,bl-target,sub_080a7190
0x080A720C,0x54,thumb,bl-target,sub_080a720c
0x080A7260,0x50,thumb,rom-pointer,sub_080a7260
0x080A72B0,0x4C,thumb,rom-pointer,sub_080a72b0
0x080A72FC,0x38,thumb,rom-pointer,sub_080a72fc
0x080A7334,0x80,thumb,rom-pointer,sub_080a7334
0x080A73B4,0x48,thumb,rom-pointer,sub_080a73b4
0x080A73FC,0x20,thumb,rom-pointer,sub_080a73fc
0x080A741C,0x1C,thumb,rom-pointer,sub_080a741c
0x080A7438,0x168,thumb,rom-pointer,sub_080a7438
0x080A75A0,0x28,thumb,rom-pointer,sub_080a75a0
0x080A75C8,0x2B4,thumb,rom-pointer,sub_080a75c8
0x080A787C,0x4,thumb,rom-pointer,sub_080a787c
0x080A7880,0x20,thumb,rom-pointer,sub_080a7880
0x080A78A0,0xF8,thumb,rom-pointer,sub_080a78a0
0x080A7998,0x14C,thumb,rom-pointer,sub_080a7998
0x080A7AE4,0xA4,thumb,rom-pointer,sub_080a7ae4
0x080A7B88,0x114,thumb,rom-pointer,sub_080a7b88
0x080A7C9C,0x84,thumb,rom-pointer,sub_080a7c9c
0x080A7D20,0xC,thumb,rom-pointer,sub_080a7d20
0x080A7D2C,0x6C,thumb,rom-pointer,sub_080a7d2c
0x080A7D98,0x5C,thumb,rom-pointer,sub_080a7d98
0x080A7DF4,0x1C,thumb,rom-pointer,sub_080a7df4
0x080A7E10,0x34,thumb,rom-pointer,sub_080a7e10
0x080A7E44,0x1F4,thumb,rom-pointer,sub_080a7e44
0x080A8038,0x5AC,thumb,rom-pointer,sub_080a8038
0x080A85E4,0x28,thumb,rom-pointer,sub_080a85e4
0x080A860C,0x1BC,thumb,rom-pointer,sub_080a860c
0x080A87C8,0x6C,thumb,rom-pointer,sub_080a87c8
0x080A8834,0x1C,thumb,rom-pointer,sub_080a8834
0x080A8850,0x28,thumb,rom-pointer,sub_080a8850
0x080A8878,0xD0,thumb,rom-pointer,sub_080a8878
0x080A8948,0x28,thumb,rom-pointer,sub_080a8948
0x080A8970,0x1D4,thumb,rom-pointer,sub_080a8970
0x080A8B44,0x28,thumb,rom-pointer,sub_080a8b44
0x080A8B6C,0x60,thumb,rom-pointer,sub_080a8b6c
0x080A8BCC,0x28,thumb,rom-pointer,sub_080a8bcc
0x080A8BF4,0x90,thumb,rom-pointer,sub_080a8bf4
0x080A8C84,0x98,thumb,rom-pointer,sub_080a8c84
0x080A8D1C,0x1FC,thumb,rom-pointer,sub_080a8d1c
0x080A8F18,0x28,thumb,rom-pointer,sub_080a8f18
0x080A8F40,0x74,thumb,rom-pointer,sub_080a8f40
0x080A8FB4,0x28,thumb,rom-pointer,sub_080a8fb4
0x080A8FDC,0x328,thumb,rom-pointer,sub_080a8fdc
0x080A9304,0x28,thumb,rom-pointer,sub_080a9304
0x080A932C,0xC0,thumb,bl-target,sub_080a932c
0x080A93EC,0x48,thumb,bl-target,sub_080a93ec
0x080A9434,0xA0,thumb,bl-target,sub_080a9434
0x080A94D4,0x108,thumb,bl-target,sub_080a94d4
0x080A95DC,0xC8,thumb,bl-target,sub_080a95dc
0x080A96A4,0x38,thumb,bl-target,sub_080a96a4
0x080A96DC,0x5C,thumb,bl-target,sub_080a96dc
0x080A9738,0x28,thumb,bl-target,sub_080a9738
0x080A9760,0x34,thumb,rom-pointer,sub_080a9760
0x080A9794,0x44,thumb,rom-pointer,sub_080a9794
0x080A97D8,0x3C,thumb,rom-pointer,sub_080a97d8
0x080A9814,0x28,thumb,rom-pointer,sub_080a9814
0x080A983C,0xD4,thumb,rom-pointer,sub_080a983c
0x080A9910,0x90,thumb,rom-pointer,sub_080a9910
0x080A99A0,0x200,thumb,rom-pointer,sub_080a99a0
0x080A9BA0,0x88,thumb,rom-pointer,sub_080a9ba0
0x080A9C28,0xC8,thumb,rom-pointer,sub_080a9c28
0x080A9CF0,0xB4,thumb,rom-pointer,sub_080a9cf0
0x080A9DA4,0x70,thumb,rom-pointer,sub_080a9da4
0x080A9E14,0x90,thumb,rom-pointer,sub_080a9e14
0x080A9EA4,0x34,thumb,rom-pointer,sub_080a9ea4
0x080A9ED8,0x1C,thumb,rom-pointer,sub_080a9ed8
0x080A9EF4,0x278,thumb,bl-target,sub_080a9ef4
0x080AA16C,0x1C,thumb,rom-pointer,sub_080aa16c
0x080AA188,0x100,thumb,bl-target,sub_080aa188
0x080AA288,0xB0,thumb,rom-pointer,sub_080aa288
0x080AA338,0x54,thumb,rom-pointer,sub_080aa338
0x080AA38C,0x1C,thumb,rom-pointer,sub_080aa38c
0x080AA3A8,0xD4,thumb,rom-pointer,sub_080aa3a8
0x080AA47C,0xB0,thumb,rom-pointer,sub_080aa47c
0x080AA52C,0x34,thumb,rom-pointer,sub_080aa52c
0x080AA560,0xCC,thumb,rom-pointer,sub_080aa560
0x080AA62C,0x50,thumb,rom-pointer,sub_080aa62c
0x080AA67C,0x2C,thumb,rom-pointer,sub_080aa67c
0x080AA6A8,0x28,thumb,rom-pointer,sub_080aa6a8
0x080AA6D0,0x4C,thumb,rom-pointer,sub_080aa6d0
0x080AA71C,0x28,thumb,rom-pointer,sub_080aa71c
0x080AA744,0x22C,thumb,rom-pointer,sub_080aa744
0x080AA970,0x28,thumb,rom-pointer,sub_080aa970
0x080AA998,0x1B4,thumb,rom-pointer,sub_080aa998
0x080AAB4C,0x34,thumb,rom-pointer,sub_080aab4c
0x080AAB80,0x1E4,thumb,rom-pointer,sub_080aab80
0x080AAD64,0x34,thumb,rom-pointer,sub_080aad64
0x080AAD98,0x1A0,thumb,rom-pointer,sub_080aad98
0x080AAF38,0x34,thumb,rom-pointer,sub_080aaf38
0x080AAF6C,0x1EC,thumb,rom-pointer,sub_080aaf6c
0x080AB158,0x50,thumb,rom-pointer,sub_080ab158
0x080AB1A8,0x1EC,thumb,rom-pointer,sub_080ab1a8
0x080AB394,0x34,thumb,rom-pointer,sub_080ab394
0x080AB3C8,0x50,thumb,rom-pointer,sub_080ab3c8
0x080AB418,0x28,thumb,rom-pointer,sub_080ab418
0x080AB440,0x2C,thumb,rom-pointer,sub_080ab440
0x080AB46C,0x34,thumb,rom-pointer,sub_080ab46c
0x080AB4A0,0x30,thumb,bl-target,sub_080ab4a0
0x080AB4D0,0xA0,thumb,bl-target,sub_080ab4d0
0x080AB570,0x50,thumb,bl-target,sub_080ab570
0x080AB5C0,0xB0,thumb,bl-target,sub_080ab5c0
0x080AB670,0xB8,thumb,bl-target,sub_080ab670
0x080AB728,0xA4,thumb,bl-target,sub_080ab728
0x080AB7CC,0x44,thumb,bl-target,sub_080ab7cc
0x080AB810,0x44,thumb,bl-target,sub_080ab810
0x080AB854,0x54,thumb,rom-pointer,sub_080ab854
0x080AB8A8,0x94,thumb,rom-pointer,sub_080ab8a8
0x080AB93C,0x378,thumb,rom-pointer,sub_080ab93c
0x080ABCB4,0x1C,thumb,rom-pointer,sub_080abcb4
0x080ABCD0,0x34,thumb,bl-target,sub_080abcd0
0x080ABD04,0x134,thumb,rom-pointer,sub_080abd04
0x080ABE38,0x44,thumb,rom-pointer,sub_080abe38
0x080ABE7C,0x94,thumb,rom-pointer,sub_080abe7c
0x080ABF10,0x84,thumb,rom-pointer,sub_080abf10
0x080ABF94,0x8C,thumb,rom-pointer,sub_080abf94
0x080AC020,0x6C,thumb,rom-pointer,sub_080ac020
0x080AC08C,0x98,thumb,rom-pointer,sub_080ac08c
0x080AC124,0xCC,thumb,rom-pointer,sub_080ac124
0x080AC1F0,0x8C,thumb,rom-pointer,sub_080ac1f0
0x080AC27C,0x90,thumb,rom-pointer,sub_080ac27c
0x080AC30C,0x98,thumb,rom-pointer,sub_080ac30c
0x080AC3A4,0x6C,thumb,rom-pointer,sub_080ac3a4
0x080AC410,0x6C,thumb,rom-pointer,sub_080ac410
0x080AC47C,0x94,thumb,rom-pointer,sub_080ac47c
0x080AC510,0x20,thumb,rom-pointer,sub_080ac510
0x080AC530,0x148,thumb,rom-pointer,sub_080ac530
0x080AC678,0xC,thumb,rom-pointer,sub_080ac678
0x080AC684,0xA8,thumb,rom-pointer,sub_080ac684
0x080AC72C,0x100,thumb,rom-pointer,sub_080ac72c
0x080AC82C,0x20,thumb,rom-pointer,sub_080ac82c
0x080AC84C,0x1C,thumb,rom-pointer,sub_080ac84c
0x080AC868,0xE4,thumb,rom-pointer,sub_080ac868
0x080AC94C,0x4,thumb,rom-pointer,sub_080ac94c
0x080AC950,0xE8,thumb,rom-pointer,sub_080ac950
0x080ACA38,0x4,thumb,rom-pointer,sub_080aca38
0x080ACA3C,0x24,thumb,rom-pointer,sub_080aca3c
0x080ACA60,0x30,thumb,rom-pointer,sub_080aca60
0x080ACA90,0x60,thumb,rom-pointer,sub_080aca90
0x080ACAF0,0x30,thumb,rom-pointer,sub_080acaf0
0x080ACB20,0xF8,thumb,rom-pointer,sub_080acb20
0x080ACC18,0x84,thumb,rom-pointer,sub_080acc18
0x080ACC9C,0x54,thumb,rom-pointer,sub_080acc9c
0x080ACCF0,0x48,thumb,rom-pointer,sub_080accf0
0x080ACD38,0x128,thumb,rom-pointer,sub_080acd38
0x080ACE60,0x48,thumb,rom-pointer,sub_080ace60
0x080ACEA8,0x94,thumb,rom-pointer,sub_080acea8
0x080ACF3C,0xC,thumb,rom-pointer,sub_080acf3c
0x080ACF48,0x20,thumb,rom-pointer,sub_080acf48
0x080ACF68,0x94,thumb,rom-pointer,sub_080acf68
0x080ACFFC,0x90,thumb,rom-pointer,sub_080acffc
0x080AD08C,0x6C,thumb,bl-target,sub_080ad08c
0x080AD0F8,0x30,thumb,bl-target+rom-pointer,sub_080ad0f8
0x080AD128,0x14,thumb,rom-pointer,sub_080ad128
0x080AD13C,0x24,thumb,rom-pointer,sub_080ad13c
0x080AD160,0x10,thumb,rom-pointer,sub_080ad160
0x080AD170,0x108,thumb,bl-target,sub_080ad170
0x080AD278,0xB4,thumb,bl-target,sub_080ad278
0x080AD32C,0x50,thumb,bl-target,sub_080ad32c
0x080AD37C,0x24,thumb,bl-target,sub_080ad37c
0x080AD3A0,0x48,thumb,bl-target,sub_080ad3a0
0x080AD3E8,0x70,thumb,bl-target,sub_080ad3e8
0x080AD458,0x24,thumb,bl-target,sub_080ad458
0x080AD47C,0x3C,thumb,rom-pointer,sub_080ad47c
0x080AD4B8,0x178,thumb,rom-pointer,sub_080ad4b8
0x080AD630,0x20,thumb,bl-target,sub_080ad630
0x080AD650,0xC0,thumb,rom-pointer,sub_080ad650
0x080AD710,0x78,thumb,rom-pointer,sub_080ad710
0x080AD788,0x68,thumb,bl-target,sub_080ad788
0x080AD7F0,0x1EC,thumb,bl-target,sub_080ad7f0
0x080AD9DC,0x44,thumb,bl-target,sub_080ad9dc
0x080ADA20,0xD8,thumb,bl-target,sub_080ada20
0x080ADAF8,0x60,thumb,bl-target,sub_080adaf8
0x080ADB58,0x38,thumb,rom-pointer,sub_080adb58
0x080ADB90,0x60,thumb,rom-pointer,sub_080adb90
0x080ADBF0,0x54,thumb,rom-pointer,sub_080adbf0
0x080ADC44,0x60,thumb,rom-pointer,sub_080adc44
0x080ADCA4,0xA4,thumb,rom-pointer,sub_080adca4
0x080ADD48,0xB0,thumb,rom-pointer,sub_080add48
0x080ADDF8,0xA0,thumb,bl-target,sub_080addf8
0x080ADE98,0x24,thumb,rom-pointer,sub_080ade98
0x080ADEBC,0x40,thumb,rom-pointer,sub_080adebc
0x080ADEFC,0x54,thumb,rom-pointer,sub_080adefc
0x080ADF50,0x84,thumb,rom-pointer,sub_080adf50
0x080ADFD4,0x24,thumb,rom-pointer,sub_080adfd4
0x080ADFF8,0x40,thumb,rom-pointer,sub_080adff8
0x080AE038,0x7C,thumb,rom-pointer,sub_080ae038
0x080AE0B4,0xC0,thumb,rom-pointer,sub_080ae0b4
0x080AE174,0x24,thumb,rom-pointer,sub_080ae174
0x080AE198,0x58,thumb,rom-pointer,sub_080ae198
0x080AE1F0,0x18C,thumb,rom-pointer,sub_080ae1f0
0x080AE37C,0x40,thumb,rom-pointer,sub_080ae37c
0x080AE3BC,0xB4,thumb,rom-pointer,sub_080ae3bc
0x080AE470,0x54,thumb,rom-pointer,sub_080ae470
0x080AE4C4,0x84,thumb,bl-target,sub_080ae4c4
0x080AE548,0xE0,thumb,bl-target,sub_080ae548
0x080AE628,0x174,thumb,bl-target,sub_080ae628
0x080AE79C,0x50,thumb,bl-target,sub_080ae79c
0x080AE7EC,0x84,thumb,bl-target,sub_080ae7ec
0x080AE870,0x70,thumb,bl-target,sub_080ae870
0x080AE8E0,0x320,thumb,bl-target,sub_080ae8e0
0x080AEC00,0x15C,thumb,bl-target,sub_080aec00
0x080AED5C,0x154,thumb,bl-target,sub_080aed5c
0x080AEEB0,0x48,thumb,bl-target,sub_080aeeb0
0x080AEEF8,0x38,thumb,bl-target,sub_080aeef8
0x080AEF30,0x20,thumb,bl-target,sub_080aef30
0x080AEF50,0xC,thumb,rom-pointer,sub_080aef50
0x080AEF5C,0x78,thumb,bl-target,sub_080aef5c
0x080AEFD4,0x24,thumb,bl-target,sub_080aefd4
0x080AEFF8,0x28,thumb,bl-target,sub_080aeff8
0x080AF020,0xF4,thumb,bl-target,sub_080af020
0x080AF114,0x30,thumb,rom-pointer,sub_080af114
0x080AF144,0x44,thumb,rom-pointer,sub_080af144
0x080AF188,0x30,thumb,rom-pointer,sub_080af188
0x080AF1B8,0x10,thumb,rom-pointer,sub_080af1b8
0x080AF1C8,0xC,thumb,rom-pointer,sub_080af1c8
0x080AF1D4,0x38,thumb,bl-target,sub_080af1d4
0x080AF20C,0x6C,thumb,bl-target,sub_080af20c
0x080AF278,0x1C,thumb,rom-pointer,sub_080af278
0x080AF294,0x74,thumb,rom-pointer,sub_080af294
0x080AF308,0x4,thumb,rom-pointer,sub_080af308
0x080AF30C,0x4C,thumb,rom-pointer,sub_080af30c
0x080AF358,0x34,thumb,rom-pointer,sub_080af358
0x080AF38C,0x118,thumb,rom-pointer,sub_080af38c
0x080AF4A4,0x118,thumb,rom-pointer,sub_080af4a4
0x080AF5BC,0x10C,thumb,rom-pointer,sub_080af5bc
0x080AF6C8,0x10C,thumb,rom-pointer,sub_080af6c8
0x080AF7D4,0x70,thumb,bl-target,sub_080af7d4
0x080AF844,0xF4,thumb,rom-pointer,sub_080af844
0x080AF938,0xAC,thumb,rom-pointer,sub_080af938
0x080AF9E4,0xC0,thumb,rom-pointer,sub_080af9e4
0x080AFAA4,0xAC,thumb,rom-pointer,sub_080afaa4
0x080AFB50,0xC0,thumb,rom-pointer,sub_080afb50
0x080AFC10,0xC4,thumb,rom-pointer,sub_080afc10
0x080AFCD4,0xC8,thumb,rom-pointer,sub_080afcd4
0x080AFD9C,0x54,thumb,rom-pointer,sub_080afd9c
0x080AFDF0,0x150,thumb,rom-pointer,sub_080afdf0
0x080AFF40,0x204,thumb,rom-pointer,sub_080aff40
0x080B0144,0x1F4,thumb,rom-pointer,sub_080b0144
0x080B0338,0x2B0,thumb,rom-pointer,sub_080b0338
0x080B05E8,0x1F0,thumb,bl-target,sub_080b05e8
0x080B07D8,0x68,thumb,rom-pointer,sub_080b07d8
0x080B0840,0x60,thumb,rom-pointer,sub_080b0840
0x080B08A0,0x44,thumb,rom-pointer,sub_080b08a0
0x080B08E4,0xC8,thumb,rom-pointer,sub_080b08e4
0x080B09AC,0x158,thumb,bl-target,sub_080b09ac
0x080B0B04,0x4C,thumb,bl-target,sub_080b0b04
0x080B0B50,0x178,thumb,rom-pointer,sub_080b0b50
0x080B0CC8,0x11C,thumb,rom-pointer,sub_080b0cc8
0x080B0DE4,0x9C,thumb,rom-pointer,sub_080b0de4
0x080B0E80,0x84,thumb,rom-pointer,sub_080b0e80
0x080B0F04,0x94,thumb,rom-pointer,sub_080b0f04
0x080B0F98,0x94,thumb,rom-pointer,sub_080b0f98
0x080B102C,0x9C,thumb,rom-pointer,sub_080b102c
0x080B10C8,0x174,thumb,rom-pointer,sub_080b10c8
0x080B123C,0x28,thumb,rom-pointer,sub_080b123c
0x080B1264,0x134,thumb,rom-pointer,sub_080b1264
0x080B1398,0x24,thumb,rom-pointer,sub_080b1398
0x080B13BC,0xF0,thumb,rom-pointer,sub_080b13bc
0x080B14AC,0x50,thumb,rom-pointer,sub_080b14ac
0x080B14FC,0x68,thumb,rom-pointer,sub_080b14fc
0x080B1564,0x14,thumb,rom-pointer,sub_080b1564
0x080B1578,0x10,thumb,rom-pointer,sub_080b1578
0x080B1588,0xC,thumb,rom-pointer,sub_080b1588
0x080B1594,0x20,thumb,rom-pointer,sub_080b1594
0x080B15B4,0xC,thumb,rom-pointer,sub_080b15b4
0x080B15C0,0x150,thumb,bl-target,sub_080b15c0
0x080B1710,0x60,thumb,rom-pointer,sub_080b1710
0x080B1770,0x60,thumb,rom-pointer,sub_080b1770
0x080B17D0,0x60,thumb,bl-target,sub_080b17d0
0x080B1830,0x60,thumb,bl-target,sub_080b1830
0x080B1890,0x80,thumb,rom-pointer,sub_080b1890
0x080B1910,0x8C,thumb,rom-pointer,sub_080b1910
0x080B199C,0x64,thumb,bl-target,sub_080b199c
0x080B1A00,0x1C,thumb,rom-pointer,sub_080b1a00
0x080B1A1C,0xDE,thumb,rom-pointer,sub_080b1a1c
0x080B1AFA,0x32,thumb,bl-target,sub_080b1afa
0x080B1B2C,0xD8,thumb,rom-pointer,sub_080b1b2c
0x080B1C04,0x128,thumb,rom-pointer,sub_080b1c04
0x080B1D2C,0x6C,thumb,rom-pointer,sub_080b1d2c
0x080B1D98,0x88,thumb,rom-pointer,sub_080b1d98
0x080B1E20,0xD8,thumb,rom-pointer,sub_080b1e20
0x080B1EF8,0x88,thumb,rom-pointer,sub_080b1ef8
0x080B1F80,0xD8,thumb,rom-pointer,sub_080b1f80
0x080B2058,0x7C,thumb,bl-target,sub_080b2058
0x080B20D4,0x78,thumb,rom-pointer,sub_080b20d4
0x080B214C,0x54,thumb,rom-pointer,sub_080b214c
0x080B21A0,0x88,thumb,rom-pointer,sub_080b21a0
0x080B2228,0x6C,thumb,rom-pointer,sub_080b2228
0x080B2294,0x24,thumb,rom-pointer,sub_080b2294
0x080B22B8,0x40,thumb,rom-pointer,sub_080b22b8
0x080B22F8,0x120,thumb,rom-pointer,sub_080b22f8
0x080B2418,0x120,thumb,rom-pointer,sub_080b2418
0x080B2538,0x18,thumb,rom-pointer,sub_080b2538
0x080B2550,0x24,thumb,rom-pointer,sub_080b2550
0x080B2574,0x30,thumb,rom-pointer,sub_080b2574
0x080B25A4,0x44,thumb,bl-target,sub_080b25a4
0x080B25E8,0x7C,thumb,rom-pointer,sub_080b25e8
0x080B2664,0x104,thumb,bl-target,sub_080b2664
0x080B2768,0x48,thumb,bl-target,sub_080b2768
